OTU_2760,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.25,Anthozoa,class,0.23,Scleractinia,order,0.22,Pocilloporidae,family,0.12,Pocillopora,genus,0.1,Pocillopora eydouxi,species,0.1
OTU_2763,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.43,Insecta,class,0.33,Hymenoptera,order,0.06,Formicidae,family,0.04,Cephalotes,genus,0.03,Cephalotes marginatus,species,0.02
OTU_2765,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.55,Hydrozoa,class,0.41,Anthoathecata,order,0.1,Pennariidae,family,0.06,Pennaria,genus,0.06,Pennaria disticha,species,0.06
OTU_2766,,root,root,1,Eukaryota,superkingdom,1,Annelida,phylum,0.27,Polychaeta,class,0.27,Phyllodocida,order,0.26,Syllidae,family,0.25,Proceraea,genus,0.2,Proceraea nigropunctata,species,0.15
OTU_2767,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.4,Arachnida,class,0.2,Araneae,order,0.17,Dysderidae,family,0.1,Parachtes,genus,0.09,Parachtes andreinii,species,0.09
OTU_2768,,root,root,1,Eukaryota,superkingdom,1,Mollusca,phylum,0.15,Gastropoda,class,0.14,Runcinidae,family,0.03,Runcina,genus,0.03,Runcina coronata,species,0.03,,,
OTU_2769,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.44,Insecta,class,0.41,Coleoptera,order,0.26,Buprestidae,family,0.1,Anthaxia,genus,0.05,Anthaxia melancholica,species,0.05
OTU_2770,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.17,Demospongiae,class,0.17,Halichondrida,order,0.02,Axinellidae,family,0.02,Ptilocaulis,genus,0.02,Ptilocaulis walpersi,species,0.02
OTU_2771,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.2,Demospongiae,class,0.2,Hadromerida,order,0.1,Tethyidae,family,0.09,Tethya,genus,0.09,Tethya actinia,species,0.08
OTU_2772,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.24,Demospongiae,class,0.24,Poecilosclerida,order,0.17,Raspailiidae,family,0.14,Raspailia,genus,0.07,Raspailia ramosa,species,0.06
OTU_2775,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.23,Anthozoa,class,0.18,Antipatharia,order,0.05,Antipathidae,family,0.05,Stichopathes,genus,0.02,Stichopathes lutkeni,species,0.02
OTU_2776,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.39,Hydrozoa,class,0.34,Anthoathecata,order,0.08,Corynidae,family,0.03,Sarsia,genus,0.03,Sarsia princeps,species,0.03
OTU_2777,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.62,Insecta,class,0.45,Lepidoptera,order,0.15,Geometridae,family,0.08,Synchlora,genus,0.06,Synchlora gerularia,species,0.06
OTU_2778,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.19,Demospongiae,class,0.17,Poecilosclerida,order,0.1,Desmacellidae,family,0.04,Sigmaxinella,genus,0.03,Sigmaxinella hipposiderus,species,0.03
OTU_2779,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.12,Homoscleromorpha,class,0.11,Homosclerophorida,order,0.11,Plakinidae,family,0.11,Pseudocorticium,genus,0.1,Pseudocorticium jarrei,species,0.1
OTU_2781,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.15,Anthozoa,class,0.08,Scleractinia,order,0.04,Caryophylliidae,family,0.01,Solenosmilia,genus,0.01,Solenosmilia variabilis,species,0.01
OTU_2782,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.99,Insecta,class,0.66,Lepidoptera,order,0.2,Nymphalidae,family,0.13,Issoria,genus,0.11,Issoria smaragdifera,species,0.11
OTU_2783,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.21,Hydrozoa,class,0.15,Anthoathecata,order,0.06,Corynidae,family,0.06,Sarsia,genus,0.06,Sarsia princeps,species,0.06
OTU_2784,,root,root,1,Eukaryota,superkingdom,1,Annelida,phylum,0.02,Polychaeta,class,0.02,Terebellida,order,0.02,Alvinellidae,family,0.02,Paralvinella,genus,0.02,Paralvinella sulfincola,species,0.02
OTU_2786,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.71,Arachnida,class,0.16,Scorpiones,order,0.06,Vaejovidae,family,0.05,Vaejovis,genus,0.04,Vaejovis pequeno,species,0.04
OTU_2788,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.34,Hydrozoa,class,0.17,Siphonophorae,order,0.13,Forskaliidae,family,0.06,Forskalia,genus,0.06,Forskalia contorta,species,0.06
OTU_2789,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.67,Insecta,class,0.38,Hemiptera,order,0.14,Nabidae,family,0.04,Gorpis,genus,0.04,Gorpis humeralis,species,0.04
OTU_2790,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.54,Insecta,class,0.44,Coleoptera,order,0.06,Lampyridae,family,0.03,Photinus,genus,0.02,Photinus texanus,species,0.02
OTU_2791,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,1,Maxillopoda,class,1,Calanoida,order,1,Temoridae,family,1,Temora,genus,1,Temora turbinata,species,1
OTU_2797,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.16,Hydrozoa,class,0.09,Anthoathecata,order,0.08,Pennariidae,family,0.06,Pennaria,genus,0.06,Pennaria disticha,species,0.06
OTU_2800,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.32,Mammalia,class,0.08,Chiroptera,order,0.02,Pteropodidae,family,0.02,Pteropus,genus,0.02,Pteropus dasymallus,species,0.02
OTU_2802,,root,root,1,Eukaryota,superkingdom,1,Xenacoelomorpha,phylum,0.12,Acoela,class,0.12,Dakuidae,family,0.12,Daku,genus,0.12,Daku woorimensis,species,0.12,,,
OTU_2803,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.28,Hydrozoa,class,0.11,Siphonophorae,order,0.06,Physophoridae,family,0.03,Physophora,genus,0.03,Physophora hydrostatica,species,0.03
OTU_2804,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.62,Insecta,class,0.56,Coleoptera,order,0.03,Cleridae,family,0,Phlogistomorpha,genus,0,Phlogistomorpha apicalis,species,0
OTU_2806,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.58,Hydrozoa,class,0.57,Siphonophorae,order,0.49,Prayidae,family,0.27,Praya,genus,0.25,Praya dubia,species,0.23
OTU_2807,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.15,Demospongiae,class,0.14,Halichondrida,order,0.06,Dictyonellidae,family,0.03,Tethyspira,genus,0.03,Tethyspira spinosa,species,0.03
OTU_2808,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.2,Hydrozoa,class,0.14,Anthoathecata,order,0.11,Corynidae,family,0.1,Sarsia,genus,0.1,Sarsia princeps,species,0.1
OTU_2809,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.39,Hydrozoa,class,0.3,Narcomedusae,order,0.07,Tetraplatia,genus,0.07,Tetraplatia volitans,species,0.07,,,
OTU_2810,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.43,Actinopteri,class,0.16,Siluriformes,order,0.01,Auchenipteridae,family,0.01,Tetranematichthys,genus,0.01,Tetranematichthys quadrifilis,species,0.01
OTU_2811,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.12,Homoscleromorpha,class,0.05,Homosclerophorida,order,0.05,Plakinidae,family,0.05,Pseudocorticium,genus,0.05,Pseudocorticium jarrei,species,0.05
OTU_2812,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.26,Hydrozoa,class,0.24,Siphonophorae,order,0.1,Physophoridae,family,0.04,Physophora,genus,0.04,Physophora hydrostatica,species,0.04
OTU_2813,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.66,Anthozoa,class,0.33,Pennatulacea,order,0.18,Renillidae,family,0.14,Renilla,genus,0.14,Renilla muelleri,species,0.14
OTU_2814,,root,root,1,Eukaryota,superkingdom,1,Mollusca,phylum,0.2,Gastropoda,class,0.2,Coralliophilidae,family,0.05,Coralliophila,genus,0.05,Coralliophila erosa,species,0.05,,,
OTU_2815,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.21,Hydrozoa,class,0.18,Narcomedusae,order,0.02,Tetraplatia,genus,0.02,Tetraplatia volitans,species,0.02,,,
OTU_2816,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.13,Anthozoa,class,0.11,Scleractinia,order,0.07,Merulinidae,family,0.03,Platygyra,genus,0.03,Platygyra carnosus,species,0.03
OTU_2818,,root,root,1,Eukaryota,superkingdom,1,Echinodermata,phylum,0.79,Holothuroidea,class,0.57,Dendrochirotida,order,0.52,Cucumariidae,family,0.45,Pseudocnus,genus,0.42,Pseudocnus californicus,species,0.42
OTU_2825,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.71,Insecta,class,0.62,Coleoptera,order,0.14,Trachypachidae,family,0.02,Trachypachus,genus,0.02,Trachypachus holmbergi,species,0.02
OTU_2829,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.56,Hydrozoa,class,0.48,Anthoathecata,order,0.25,Pennariidae,family,0.23,Pennaria,genus,0.23,Pennaria disticha,species,0.23
OTU_2830,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.44,Actinopteri,class,0.24,Kurtiformes,order,0.13,Apogonidae,family,0.13,Ostorhinchus,genus,0.08,Ostorhinchus margaritophorus,species,0.08
OTU_2831,,root,root,1,Eukaryota,superkingdom,1,Annelida,phylum,0.35,Polychaeta,class,0.25,Phyllodocida,order,0.22,Hesionidae,family,0.12,Podarkeopsis,genus,0.12,Podarkeopsis helgolandicus,species,0.12
OTU_2832,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.26,Hydrozoa,class,0.18,Siphonophorae,order,0.07,Apolemiidae,family,0.07,Apolemia,genus,0.07,Apolemia rubriversa,species,0.04
OTU_2834,,root,root,1,Eukaryota,superkingdom,1,Annelida,phylum,0.45,Polychaeta,class,0.42,Eunicida,order,0.41,Eunicidae,family,0.4,Marphysa,genus,0.36,Marphysa californica,species,0.27
OTU_2835,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.2,Testudines,order,0.1,Geoemydidae,family,0.07,Cyclemys,genus,0.07,Cyclemys oldhami,species,0.04,,,
OTU_2837,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.33,Hydrozoa,class,0.3,Siphonophorae,order,0.12,Agalmatidae,family,0.07,Marrus,genus,0.06,Marrus orthocanna,species,0.06
OTU_2839,,root,root,1,Eukaryota,superkingdom,1,Mollusca,phylum,0.09,Gastropoda,class,0.09,Thecosomata,order,0.04,Cavoliniidae,family,0.04,Cavolinia,genus,0.04,Cavolinia globulosa,species,0.04
OTU_2841,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.27,Hydrozoa,class,0.25,Narcomedusae,order,0.11,Tetraplatia,genus,0.11,Tetraplatia volitans,species,0.11,,,
OTU_2842,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.06,Homoscleromorpha,class,0.02,Homosclerophorida,order,0.02,Plakinidae,family,0.02,Oscarella,genus,0.02,Oscarella malakhovi,species,0.01
OTU_2843,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.4,Arachnida,class,0.1,Araneae,order,0.05,Theraphosidae,family,0.02,Aphonopelma,genus,0.02,Aphonopelma behlei,species,0.02
OTU_2844,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.62,Insecta,class,0.58,Coleoptera,order,0.21,Cerambycidae,family,0.03,Phaea,genus,0.02,Phaea mirabilis,species,0.02
OTU_2845,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.31,Demospongiae,class,0.31,Hadromerida,order,0.18,Tethyidae,family,0.07,Tethya,genus,0.07,Tethya actinia,species,0.07
OTU_2848,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.21,Demospongiae,class,0.21,Hadromerida,order,0.05,Hemiasterellidae,family,0.04,Axos,genus,0.01,Axos cliftoni,species,0.01
OTU_2849,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.66,Insecta,class,0.57,Lepidoptera,order,0.25,Nymphalidae,family,0.17,Platypthima,genus,0.01,Platypthima ornata,species,0.01
OTU_2850,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,1,Insecta,class,1,Diptera,order,1,Chironomidae,family,1,Chironomus,genus,1,Chironomus transvaalensis,species,1
OTU_2852,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.4,Mammalia,class,0.15,Diprotodontia,order,0.06,Potoroidae,family,0.06,Bettongia,genus,0.06,Bettongia penicillata,species,0.06
OTU_2854,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.18,Demospongiae,class,0.12,Hadromerida,order,0.09,Tethyidae,family,0.08,Tethya,genus,0.08,Tethya californiana,species,0.05
OTU_2856,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.5,Malacostraca,class,0.05,Isopoda,order,0.03,Janiridae,family,0.03,Janira,genus,0.03,Janira maculosa,species,0.03
OTU_2860,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.33,Hydrozoa,class,0.27,Siphonophorae,order,0.07,Apolemiidae,family,0.03,Apolemia,genus,0.03,Apolemia lanosa,species,0.03
OTU_2861,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.54,Insecta,class,0.46,Orthoptera,order,0.05,Tettigoniidae,family,0.03,Sinochlora,genus,0.03,Sinochlora retrolateralis,species,0.03
OTU_2862,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.88,Insecta,class,0.79,Lepidoptera,order,0.2,Nymphalidae,family,0.02,Actinote,genus,0.02,Actinote brylla,species,0
OTU_2863,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.29,Hydrozoa,class,0.22,Anthoathecata,order,0.12,Oceaniidae,family,0.1,Turritopsis,genus,0.1,Turritopsis rubra,species,0.1
OTU_2868,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.43,Hydrozoa,class,0.41,Narcomedusae,order,0.22,Cuninidae,family,0.22,Solmissus,genus,0.22,Solmissus incisa,species,0.22
OTU_2870,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.2,Demospongiae,class,0.18,Poecilosclerida,order,0.08,Myxillidae,family,0.01,Myxilla,genus,0.01,Myxilla mollis,species,0.01
OTU_2871,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.24,Hydrozoa,class,0.13,Siphonophorae,order,0.11,Physophoridae,family,0.09,Physophora,genus,0.09,Physophora hydrostatica,species,0.09
OTU_2873,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.31,Amphibia,class,0.04,Anura,order,0.03,Ranidae,family,0.03,Papurana,genus,0.03,Papurana kreffti,species,0.03
OTU_2874,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.54,Arachnida,class,0.16,Araneae,order,0.11,Salticidae,family,0.05,Ilargus,genus,0.03,Ilargus galianoae,species,0.01
OTU_2877,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.22,Demospongiae,class,0.22,Hadromerida,order,0.07,Hemiasterellidae,family,0.07,Axos,genus,0.04,Axos cliftoni,species,0.04
OTU_2878,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.15,Ascidiacea,class,0.08,Enterogona,order,0.07,Corellidae,family,0.07,Rhodosoma,genus,0.07,Rhodosoma turcicum,species,0.07
OTU_2882,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.58,Arachnida,class,0.29,Araneae,order,0.26,Nesticidae,family,0.01,Nesticus,genus,0.01,Nesticus archeri,species,0.01
OTU_2884,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,1,Ascidiacea,class,1,Stolidobranchia,order,1,Pyuridae,family,1,Microcosmus,genus,1,Microcosmus squamiger,species,1
OTU_2885,,root,root,1,Eukaryota,superkingdom,1,Annelida,phylum,1,Polychaeta,class,1,Eunicida,order,1,Onuphidae,family,1,Diopatra,genus,1,Diopatra aciculata,species,0.94
OTU_2886,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.15,Homoscleromorpha,class,0.12,Homosclerophorida,order,0.12,Plakinidae,family,0.12,Plakina,genus,0.11,Plakina crypta,species,0.09
OTU_2887,,root,root,1,Eukaryota,superkingdom,1,Mollusca,phylum,1,Gastropoda,class,1,Siphonariidae,family,1,Siphonaria,genus,1,Siphonaria serrata,species,1,,,
OTU_2888,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.28,Demospongiae,class,0.26,Hadromerida,order,0.16,Tethyidae,family,0.05,Tethya,genus,0.05,Tethya actinia,species,0.03
OTU_2889,,root,root,1,Eukaryota,superkingdom,1,Mollusca,phylum,0.11,Gastropoda,class,0.11,Helicarionidae,family,0.05,Caldwellia,genus,0.05,Caldwellia angularis,species,0.05,,,
OTU_2893,,root,root,1,Eukaryota,superkingdom,1,Hemichordata,phylum,0.06,Enteropneusta,class,0.06,Harrimaniidae,family,0.06,Saccoglossus,genus,0.06,Saccoglossus kowalevskii,species,0.06,,,
OTU_2896,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.43,Insecta,class,0.39,Coleoptera,order,0.14,Carabidae,family,0.03,Scaphinotus,genus,0.03,Scaphinotus crenatus,species,0.03
OTU_2898,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.24,Anthozoa,class,0.16,Alcyonacea,order,0.08,Nephtheidae,family,0.04,Dendronephthya,genus,0.04,Dendronephthya mollis,species,0.01
OTU_2899,,root,root,1,Eukaryota,superkingdom,1,Rotifera,phylum,0.58,Monogononta,class,0.58,Ploima,order,0.58,Brachionidae,family,0.14,Brachionus,genus,0.13,Brachionus macracanthus,species,0.08
OTU_2900,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.63,Insecta,class,0.55,Hemiptera,order,0.16,Cicadellidae,family,0.07,Idiocerus,genus,0.07,Idiocerus rufus,species,0.06
OTU_2902,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.76,Insecta,class,0.65,Coleoptera,order,0.13,Dytiscidae,family,0.04,Prodaticus,genus,0.04,Prodaticus orissaensis,species,0.04
OTU_2904,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.11,Anthozoa,class,0.08,Scleractinia,order,0.05,Pocilloporidae,family,0.02,Pocillopora,genus,0.02,Pocillopora eydouxi,species,0.02
OTU_2905,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,1,Ascidiacea,class,1,Stolidobranchia,order,1,Styelidae,family,1,Botrylloides,genus,1,Botrylloides leachii,species,1
OTU_2906,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.41,Hydrozoa,class,0.37,Anthoathecata,order,0.35,Pennariidae,family,0.27,Pennaria,genus,0.27,Pennaria disticha,species,0.27
OTU_2907,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.28,Demospongiae,class,0.26,Haplosclerida,order,0.18,Niphatidae,family,0.17,Cribrochalina,genus,0.16,Cribrochalina vasculum,species,0.16
OTU_2910,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.54,Malacostraca,class,0.13,Decapoda,order,0.12,Cambaridae,family,0.11,Orconectes,genus,0.11,Orconectes difficilis,species,0.1
OTU_2911,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.37,Insecta,class,0.19,Mantodea,order,0.06,Iridopterygidae,family,0.06,Hapalopeza,genus,0.06,Hapalopeza nitens,species,0.06
OTU_2912,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.14,Hydrozoa,class,0.14,Anthoathecata,order,0.09,Pennariidae,family,0.07,Pennaria,genus,0.07,Pennaria disticha,species,0.07
OTU_2916,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.91,Arachnida,class,0.88,Astigmata,order,0.87,Psoroptoididae,family,0.11,Pandalura,genus,0.1,Pandalura oconnori,species,0.1
OTU_2918,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.61,Hydrozoa,class,0.57,Anthoathecata,order,0.33,Pennariidae,family,0.26,Pennaria,genus,0.26,Pennaria disticha,species,0.26
OTU_2919,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.47,Insecta,class,0.37,Lepidoptera,order,0.14,Noctuidae,family,0.06,Targallodes,genus,0.06,Targallodes vittalba,species,0.06
OTU_2920,,root,root,1,Eukaryota,superkingdom,1,Platyhelminthes,phylum,0.11,Cestoda,class,0.05,Cyclophyllidea,order,0.05,Dipylidiidae,family,0.05,Dipylidium,genus,0.05,Dipylidium caninum,species,0.05
OTU_2921,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.41,Demospongiae,class,0.41,Hadromerida,order,0.34,Tethyidae,family,0.29,Tethya,genus,0.29,Tethya actinia,species,0.25
OTU_2922,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.22,Hydrozoa,class,0.12,Limnomedusae,order,0,Olindiasidae,family,0,Cubaia,genus,0,Cubaia aphrodite,species,0
OTU_2923,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.95,Insecta,class,0.64,Diptera,order,0.23,Micropezidae,family,0.04,Poecilotylus,genus,0.04,Poecilotylus trifasciatus,species,0.04
OTU_2924,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.34,Demospongiae,class,0.34,Hadromerida,order,0.16,Tethyidae,family,0.12,Tethya,genus,0.12,Tethya actinia,species,0.09
OTU_2926,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.37,Hydrozoa,class,0.28,Siphonophorae,order,0.21,Apolemiidae,family,0.11,Apolemia,genus,0.11,Apolemia rubriversa,species,0.09
OTU_2927,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.8,Insecta,class,0.54,Lepidoptera,order,0.13,Crambidae,family,0.05,Cydalima,genus,0.04,Cydalima nr. diaphanalis WPH-2012,species,0.04
OTU_2928,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.48,Insecta,class,0.39,Coleoptera,order,0.1,Staphylinidae,family,0.04,Hydrosmecta,genus,0.02,Hydrosmecta gracilicornis,species,0.02
OTU_2934,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.67,Insecta,class,0.62,Hemiptera,order,0.11,Aphididae,family,0.08,Macrosiphum,genus,0.06,Macrosiphum creeli,species,0.02
OTU_2935,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.18,Demospongiae,class,0.18,Poecilosclerida,order,0.11,Raspailiidae,family,0.09,Hymeraphia,genus,0.09,Hymeraphia breeni,species,0.09
OTU_2936,,root,root,1,Eukaryota,superkingdom,1,Entoprocta,phylum,0.21,Loxosomatidae,family,0.21,Loxosomella,genus,0.19,Loxosomella harmeri,species,0.15,,,,,,
OTU_2938,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.16,Ascidiacea,class,0.08,Enterogona,order,0.07,Corellidae,family,0.07,Rhodosoma,genus,0.07,Rhodosoma turcicum,species,0.07
OTU_2940,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.77,Insecta,class,0.65,Diptera,order,0.13,Drosophilidae,family,0.08,Pseudostegana,genus,0.01,Pseudostegana angustifasciata,species,0.01
OTU_2941,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.24,Anthozoa,class,0.16,Actiniaria,order,0.03,Aiptasiidae,family,0.03,Aiptasia,genus,0.03,Aiptasia pulchella,species,0.03
OTU_2943,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.5,Arachnida,class,0.38,Araneae,order,0.33,Theraphosidae,family,0.3,Lasiodora,genus,0.3,Lasiodora parahybana,species,0.3
OTU_2944,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.21,Demospongiae,class,0.21,Hadromerida,order,0.07,Hemiasterellidae,family,0.03,Adreus,genus,0.03,Adreus fascicularis,species,0.03
OTU_2945,,root,root,1,Eukaryota,superkingdom,1,Mollusca,phylum,0.16,Gastropoda,class,0.16,Raphitomidae,family,0.06,Daphnella,genus,0.06,Daphnella mitrellaformis,species,0.06,,,
OTU_2946,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.83,Maxillopoda,class,0.43,Calanoida,order,0.37,Aetideidae,family,0.1,Chiridius,genus,0.07,Chiridius gracilis,species,0.07
OTU_2950,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.15,Hydrozoa,class,0.12,Anthoathecata,order,0.06,Pennariidae,family,0.06,Pennaria,genus,0.06,Pennaria disticha,species,0.06
OTU_2954,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.6,Insecta,class,0.49,Lepidoptera,order,0.08,Nymphalidae,family,0.05,Elzunia,genus,0.01,Elzunia pavonii,species,0.01
OTU_2955,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.6,Insecta,class,0.53,Coleoptera,order,0.23,Elateridae,family,0.11,Elater,genus,0.11,Elater solskyi,species,0.11
OTU_2956,,root,root,1,Eukaryota,superkingdom,1,Porifera,phylum,0.34,Demospongiae,class,0.3,Poecilosclerida,order,0.22,Raspailiidae,family,0.2,Endectyon,genus,0.19,Endectyon delaubenfelsi,species,0.19
OTU_2957,,root,root,1,Eukaryota,superkingdom,1,Annelida,phylum,0.02,Polychaeta,class,0.02,Terebellida,order,0.02,Ampharetidae,family,0,Auchenoplax,genus,0,Auchenoplax crinita,species,0
OTU_2958,,root,root,1,Eukaryota,superkingdom,1,Chordata,phylum,0.2,Amphibia,class,0.07,Anura,order,0.07,Mantellidae,family,0.03,Boophis,genus,0.03,Boophis sambirano,species,0.01
OTU_2959,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.8,Hydrozoa,class,0.8,Leptothecata,order,0.54,Campanulariidae,family,0.47,Rhizocaulus,genus,0.13,Rhizocaulus verticillatus,species,0.13
OTU_2962,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.38,Hydrozoa,class,0.29,Siphonophorae,order,0.2,Apolemiidae,family,0.17,Apolemia,genus,0.17,Apolemia lanosa,species,0.17
OTU_2963,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.58,Insecta,class,0.4,Trichoptera,order,0.01,Polycentropodidae,family,0.01,Polyplectropus,genus,0.01,Polyplectropus manni,species,0.01
OTU_2966,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.54,Malacostraca,class,0.05,Decapoda,order,0.03,Cambaridae,family,0.02,Hobbseus,genus,0.01,Hobbseus valleculus,species,0.01
OTU_2967,,root,root,1,Eukaryota,superkingdom,1,Cnidaria,phylum,0.11,Hydrozoa,class,0.09,Leptothecata,order,0,Aequoreidae,family,0,Aequorea,genus,0,Aequorea macrodactyla,species,0
OTU_2969,,root,root,1,Eukaryota,superkingdom,1,Arthropoda,phylum,0.35,Malacostraca,class,0.07,Mysida,order,0.05,Mysidae,family,0.05,Archaeomysis,genus,0.05,Archaeomysis articulata,species,0.05
