"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"1839","OTU_1856","Low","41457","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema pseudocostatum"
"1840","OTU_1857","None","None",NA,NA,NA,NA,NA,NA,NA
"1841","OTU_1858","None","None",NA,NA,NA,NA,NA,NA,NA
"1842","OTU_1859","High-MH","None","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia",NA
"185","OTU_186","None","None",NA,NA,NA,NA,NA,NA,NA
"1844","OTU_1861","None","None",NA,NA,NA,NA,NA,NA,NA
"1846","OTU_1863","Low","163503","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros socialis"
"1848","OTU_1865","None","None",NA,NA,NA,NA,NA,NA,NA
"1849","OTU_1866","None","None",NA,NA,NA,NA,NA,NA,NA
"1850","OTU_1867","High","1388884","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia lundholmiae"
"1852","OTU_1869","High-MH","None","Eukaryota","","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis",NA
"186","OTU_187","None","None",NA,NA,NA,NA,NA,NA,NA
"1854","OTU_1871","None","None",NA,NA,NA,NA,NA,NA,NA
"1855","OTU_1872","Low","186175","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia micropora"
"1856","OTU_1873","None","None",NA,NA,NA,NA,NA,NA,NA
"1858","OTU_1875","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1861","OTU_1878","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"1862","OTU_1879","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"187","OTU_188","None","None",NA,NA,NA,NA,NA,NA,NA
"1864","OTU_1881","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1866","OTU_1883","None","None",NA,NA,NA,NA,NA,NA,NA
"1869","OTU_1886","Low","339593","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Peyssonneliaceae","Peyssonnelia","Peyssonnelia rosenvingei"
"1870","OTU_1887","None","None",NA,NA,NA,NA,NA,NA,NA
"188","OTU_189","Low","41875","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"1873","OTU_1890","None","None",NA,NA,NA,NA,NA,NA,NA
"1876","OTU_1893","None","None",NA,NA,NA,NA,NA,NA,NA
"1878","OTU_1895","Low","1696049","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis tropicalis"
"1879","OTU_1896","None","None",NA,NA,NA,NA,NA,NA,NA
"1881","OTU_1898","High","373637","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Aulacomya","Aulacomya atra"
"1882","OTU_1899","Low","1089217","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia acuminata"
"189","OTU_190","Low","308620","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Kirchenpaueriidae","Kirchenpaueria","Kirchenpaueria pinnata"
"1883","OTU_1900","Low","2404841","Eukaryota","Arthropoda","Insecta","Diptera","Sciaridae","Leptosciarella","Leptosciarella sp. BIOUG23607-G12"
"1885","OTU_1902","Low","2484689","Eukaryota","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Neopetrosia","Neopetrosia sp. s JV-2018"
"1887","OTU_1904","None","None",NA,NA,NA,NA,NA,NA,NA
"1888","OTU_1905","None","None",NA,NA,NA,NA,NA,NA,NA
"1889","OTU_1906","None","None",NA,NA,NA,NA,NA,NA,NA
"1891","OTU_1908","Low","2003113","Eukaryota","","Chrysophyceae","Chromulinales","Chromulinaceae","Pedospumella","Pedospumella sp."
"190","OTU_191","Low","216823","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema menzelii"
"1895","OTU_1912","Low","210441","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionella","Asterionella formosa"
"1897","OTU_1914","None","None",NA,NA,NA,NA,NA,NA,NA
"1898","OTU_1916","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"1899","OTU_1917","None","None",NA,NA,NA,NA,NA,NA,NA
"1901","OTU_1919","Low","2060043","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","","Balanidae sp. 2004_05B3"
"1902","OTU_1920","Low","122660","Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys compactiuscula"
"1903","OTU_1921","Low","33659","Eukaryota","","Haptophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis pouchetii"
"1904","OTU_1922","High","37520","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia","Obelia dichotoma"
"1906","OTU_1924","None","None",NA,NA,NA,NA,NA,NA,NA
"1907","OTU_1925","None","None",NA,NA,NA,NA,NA,NA,NA
"1908","OTU_1926","None","None",NA,NA,NA,NA,NA,NA,NA
"1910","OTU_1928","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"192","OTU_193","Low","944600","Eukaryota","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora aff. botryosa"
"1912","OTU_1930","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"1913","OTU_1931","None","None",NA,NA,NA,NA,NA,NA,NA
"1914","OTU_1932","Low","1041512","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia hasleana"
"1915","OTU_1933","None","None",NA,NA,NA,NA,NA,NA,NA
"1917","OTU_1935","Low","1156572","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","Synchaeta","Synchaeta kitina"
"1919","OTU_1937","Low","209636","Eukaryota","Rhodophyta","Florideophyceae","Colaconematales","Colaconemataceae","Colaconema","Colaconema proskaueri"
"1920","OTU_1938","High-MH","None","Eukaryota","Porifera","Demospongiae","Suberitida",NA,NA,NA
"1921","OTU_1939","None","None",NA,NA,NA,NA,NA,NA,NA
"193","OTU_194","None","None",NA,NA,NA,NA,NA,NA,NA
"1922","OTU_1940","None","None",NA,NA,NA,NA,NA,NA,NA
"1923","OTU_1941","None","None",NA,NA,NA,NA,NA,NA,NA
"1924","OTU_1942","Low","370292","Eukaryota","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora ganbajun"
"1925","OTU_1943","High","479643","Eukaryota","Porifera","Demospongiae","Dendroceratida","Dictyodendrillidae","Igernella","Igernella notabilis"
"1926","OTU_1944","Low","1776302","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae","Sauvageaugloia","Sauvageaugloia divaricata"
"1927","OTU_1945","None","None",NA,NA,NA,NA,NA,NA,NA
"1929","OTU_1947","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Perna",NA
"1930","OTU_1948","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"194","OTU_195","Low","1436827","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus sp. F AC-2013"
"1932","OTU_1950","None","None",NA,NA,NA,NA,NA,NA,NA
"1933","OTU_1951","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"1934","OTU_1952","None","None",NA,NA,NA,NA,NA,NA,NA
"1935","OTU_1953","None","None",NA,NA,NA,NA,NA,NA,NA
"1936","OTU_1954","None","None",NA,NA,NA,NA,NA,NA,NA
"1937","OTU_1955","None","None",NA,NA,NA,NA,NA,NA,NA
"1938","OTU_1956","None","None",NA,NA,NA,NA,NA,NA,NA
"1940","OTU_1958","None","None",NA,NA,NA,NA,NA,NA,NA
"1941","OTU_1959","None","None",NA,NA,NA,NA,NA,NA,NA
"1943","OTU_1961","Low","1470271","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis guyunusae"
"1945","OTU_1963","None","None",NA,NA,NA,NA,NA,NA,NA
"1946","OTU_1964","None","None",NA,NA,NA,NA,NA,NA,NA
"1947","OTU_1965","None","None",NA,NA,NA,NA,NA,NA,NA
"1948","OTU_1966","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"1949","OTU_1967","None","None",NA,NA,NA,NA,NA,NA,NA
"1950","OTU_1968","Low","1470272","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis maritima"
"1951","OTU_1969","None","None",NA,NA,NA,NA,NA,NA,NA
"1952","OTU_1970","None","None",NA,NA,NA,NA,NA,NA,NA
"1953","OTU_1971","None","None",NA,NA,NA,NA,NA,NA,NA
"1956","OTU_1974","Low","1514138","Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Lithodesmium variabile"
"1958","OTU_1976","None","None",NA,NA,NA,NA,NA,NA,NA
"1959","OTU_1977","Low","6359","Eukaryota","Annelida","Polychaeta","Phyllodocida","Nereididae","Platynereis","Platynereis dumerilii"
"1960","OTU_1978","None","None",NA,NA,NA,NA,NA,NA,NA
"197","OTU_198","None","None",NA,NA,NA,NA,NA,NA,NA
"1963","OTU_1981","None","None",NA,NA,NA,NA,NA,NA,NA
"1964","OTU_1982","None","None",NA,NA,NA,NA,NA,NA,NA
"1966","OTU_1984","None","None",NA,NA,NA,NA,NA,NA,NA
"1967","OTU_1985","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"1969","OTU_1987","Low","2856","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca closterium"
"1970","OTU_1988","None","None",NA,NA,NA,NA,NA,NA,NA
"198","OTU_199","None","None",NA,NA,NA,NA,NA,NA,NA
"1972","OTU_1990","None","None",NA,NA,NA,NA,NA,NA,NA
"1973","OTU_1991","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"1975","OTU_1993","Low","1522452","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Nannochloris","Nannochloris sp. MBTD-CMFRI-S048"
"1978","OTU_1996","None","None",NA,NA,NA,NA,NA,NA,NA
"1980","OTU_1998","None","None",NA,NA,NA,NA,NA,NA,NA
"1981","OTU_1999","None","None",NA,NA,NA,NA,NA,NA,NA
"2","OTU_2","Low","1522713","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros sp. MBTD-CMFRI-S045"
"20","OTU_20","None","None",NA,NA,NA,NA,NA,NA,NA
"199","OTU_200","Low","163503","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros socialis"
"1983","OTU_2001","None","None",NA,NA,NA,NA,NA,NA,NA
"1984","OTU_2002","None","None",NA,NA,NA,NA,NA,NA,NA
"1985","OTU_2003","None","None",NA,NA,NA,NA,NA,NA,NA
"1986","OTU_2004","None","None",NA,NA,NA,NA,NA,NA,NA
"1987","OTU_2005","None","None",NA,NA,NA,NA,NA,NA,NA
"1988","OTU_2006","None","None",NA,NA,NA,NA,NA,NA,NA
"1990","OTU_2008","None","None",NA,NA,NA,NA,NA,NA,NA
"1991","OTU_2009","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"200","OTU_201","None","None",NA,NA,NA,NA,NA,NA,NA
"1992","OTU_2010","Low","525906","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","Synchaeta","Synchaeta pectinata"
"1993","OTU_2011","None","None",NA,NA,NA,NA,NA,NA,NA
"1995","OTU_2013","Low","766800","Eukaryota","","Dinophyceae","Peridiniales","Oxytoxaceae","Thecadinium","Thecadinium sp. CCMP2726"
"1996","OTU_2014","High","2903","Eukaryota","","Haptophyceae","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi"
"1998","OTU_2016","None","None",NA,NA,NA,NA,NA,NA,NA
"2000","OTU_2018","None","None",NA,NA,NA,NA,NA,NA,NA
"2001","OTU_2019","None","None",NA,NA,NA,NA,NA,NA,NA
"2002","OTU_2020","Low","3005","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia setigera"
"2003","OTU_2021","None","None",NA,NA,NA,NA,NA,NA,NA
"2004","OTU_2022","None","None",NA,NA,NA,NA,NA,NA,NA
"2006","OTU_2024","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"2008","OTU_2026","Low","908211","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella malakhovi"
"2011","OTU_2029","None","None",NA,NA,NA,NA,NA,NA,NA
"2013","OTU_2031","Low","1249112","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea sp. MW-2012"
"2014","OTU_2032","None","None",NA,NA,NA,NA,NA,NA,NA
"2015","OTU_2033","High","469330","Eukaryota","Porifera","Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia siphonella"
"2016","OTU_2034","None","None",NA,NA,NA,NA,NA,NA,NA
"2018","OTU_2036","High-MH","None","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"2020","OTU_2038","None","None",NA,NA,NA,NA,NA,NA,NA
"2021","OTU_2039","None","None",NA,NA,NA,NA,NA,NA,NA
"2022","OTU_2040","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus",NA
"2024","OTU_2042","High-MH","None","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema",NA
"2027","OTU_2045","Low","35684","Eukaryota","","Dictyochophyceae","Pedinellales","","Pseudopedinella","Pseudopedinella elastica"
"2028","OTU_2046","None","None",NA,NA,NA,NA,NA,NA,NA
"2029","OTU_2047","None","None",NA,NA,NA,NA,NA,NA,NA
"2030","OTU_2048","None","None",NA,NA,NA,NA,NA,NA,NA
"NA.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032","OTU_2050","None","None",NA,NA,NA,NA,NA,NA,NA
"2036","OTU_2054","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"2037","OTU_2055","None","None",NA,NA,NA,NA,NA,NA,NA
"2039","OTU_2057","High-MH","None","Eukaryota","Mollusca","Gastropoda","Siphonariida","Siphonariidae","Siphonaria",NA
"2040","OTU_2058","Low","1344366","Eukaryota","","Oomycetes","Peronosporales","Peronosporaceae","Hyaloperonospora","Hyaloperonospora malyi"
"2041","OTU_2059","None","None",NA,NA,NA,NA,NA,NA,NA
"204","OTU_206","Low","1514162","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros sp. 19 LG-2014"
"2042","OTU_2060","None","None",NA,NA,NA,NA,NA,NA,NA
"2043","OTU_2061","None","None",NA,NA,NA,NA,NA,NA,NA
"2044","OTU_2062","Low","195969","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Dolichomastigaceae","Dolichomastix","Dolichomastix tenuilepis"
"2045","OTU_2063","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"2046","OTU_2064","None","None",NA,NA,NA,NA,NA,NA,NA
"2047","OTU_2065","High","1273208","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Assimineidae","Assiminea","Assiminea capensis"
"2051","OTU_2069","High","2903","Eukaryota","","Haptophyceae","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi"
"205","OTU_207","High","38833","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla"
"2053","OTU_2071","Low","44447","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia delicatissima"
"2054","OTU_2072","High","1582912","Eukaryota","Rhodophyta","Florideophyceae","Acrochaetiales","Acrochaetiaceae","Acrochaetium","Acrochaetium plumosum"
"2057","OTU_2075","None","None",NA,NA,NA,NA,NA,NA,NA
"2058","OTU_2076","Low","1320216","Eukaryota","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora dauci"
"2059","OTU_2077","Low","1485010","Eukaryota","","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium brassicum"
"2061","OTU_2079","None","None",NA,NA,NA,NA,NA,NA,NA
"206","OTU_208","Low","1869246","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","Stephanodiscus cf. minutulus"
"2062","OTU_2080","None","None",NA,NA,NA,NA,NA,NA,NA
"2063","OTU_2081","None","None",NA,NA,NA,NA,NA,NA,NA
"2064","OTU_2082","None","None",NA,NA,NA,NA,NA,NA,NA
"2065","OTU_2083","None","None",NA,NA,NA,NA,NA,NA,NA
"2066","OTU_2084","High-MH","None","Eukaryota","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium",NA
"2068","OTU_2086","Low","35687","Eukaryota","","Dictyochophyceae","Dictyochales","","Dictyocha","Dictyocha speculum"
"2069","OTU_2087","None","None",NA,NA,NA,NA,NA,NA,NA
"2070","OTU_2088","None","None",NA,NA,NA,NA,NA,NA,NA
"207","OTU_209","High","6230","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Emplectonema","Emplectonema gracile"
"2072","OTU_2090","High","44447","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia delicatissima"
"2074","OTU_2092","High","1476438","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Plumulariidae","Plumularia","Plumularia gaimardi"
"2075","OTU_2093","Low","2856","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca closterium"
"2076","OTU_2094","Low","2007162","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","","Laurencieae sp."
"2078","OTU_2096","None","None",NA,NA,NA,NA,NA,NA,NA
"2079","OTU_2097","None","None",NA,NA,NA,NA,NA,NA,NA
"2080","OTU_2098","Low","475976","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Weeksia","Weeksia reticulata"
"2081","OTU_2099","None","None",NA,NA,NA,NA,NA,NA,NA
"21","OTU_21","None","None",NA,NA,NA,NA,NA,NA,NA
"208","OTU_210","Low","2843","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema costatum"
"2082","OTU_2100","None","None",NA,NA,NA,NA,NA,NA,NA
"2084","OTU_2102","Low","2856","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca closterium"
"2087","OTU_2105","None","None",NA,NA,NA,NA,NA,NA,NA
"2088","OTU_2106","Low","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"2090","OTU_2108","None","None",NA,NA,NA,NA,NA,NA,NA
"2092","OTU_2110","Low","335918","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula glaciei"
"2093","OTU_2111","None","None",NA,NA,NA,NA,NA,NA,NA
"2095","OTU_2113","Low","77931","Eukaryota","Cryptophyta","","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"2097","OTU_2115","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"2100","OTU_2118","Low","2065307","Eukaryota","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cf. parsiana"
"210","OTU_212","None","None",NA,NA,NA,NA,NA,NA,NA
"2102","OTU_2120","None","None",NA,NA,NA,NA,NA,NA,NA
"2104","OTU_2122","None","None",NA,NA,NA,NA,NA,NA,NA
"2106","OTU_2124","None","None",NA,NA,NA,NA,NA,NA,NA
"2108","OTU_2126","None","None",NA,NA,NA,NA,NA,NA,NA
"2110","OTU_2128","High","756461","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Balanus","Balanus trigonus"
"211","OTU_213","Low","1514162","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros sp. 19 LG-2014"
"2115","OTU_2133","Low","525907","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","Synchaeta","Synchaeta tremula"
"2116","OTU_2134","None","None",NA,NA,NA,NA,NA,NA,NA
"2117","OTU_2135","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"2118","OTU_2136","High","46524","Eukaryota","Echinodermata","Asteroidea","Valvatida","Asterinidae","Parvulastra","Parvulastra exigua"
"2119","OTU_2137","None","None",NA,NA,NA,NA,NA,NA,NA
"2120","OTU_2138","Low","33649","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionemales","Thalassionemataceae","Thalassionema","Thalassionema nitzschioides"
"212","OTU_214","None","None",NA,NA,NA,NA,NA,NA,NA
"2124","OTU_2142","None","None",NA,NA,NA,NA,NA,NA,NA
"2125","OTU_2143","Low","2856","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca closterium"
"2126","OTU_2144","None","None",NA,NA,NA,NA,NA,NA,NA
"2127","OTU_2145","None","None",NA,NA,NA,NA,NA,NA,NA
"2130","OTU_2148","None","None",NA,NA,NA,NA,NA,NA,NA
"2131","OTU_2149","None","None",NA,NA,NA,NA,NA,NA,NA
"213","OTU_215","None","None",NA,NA,NA,NA,NA,NA,NA
"2132","OTU_2150","None","None",NA,NA,NA,NA,NA,NA,NA
"2136","OTU_2154","None","None",NA,NA,NA,NA,NA,NA,NA
"2139","OTU_2157","None","None",NA,NA,NA,NA,NA,NA,NA
"NA.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","OTU_216","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"2141","OTU_2160","None","None",NA,NA,NA,NA,NA,NA,NA
"2143","OTU_2162","None","None",NA,NA,NA,NA,NA,NA,NA
"2144","OTU_2163","None","None",NA,NA,NA,NA,NA,NA,NA
"2148","OTU_2167","High","1664502","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia sabit"
"215","OTU_217","Low","316184","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Praya","Praya dubia"
"2151","OTU_2170","None","None",NA,NA,NA,NA,NA,NA,NA
"2152","OTU_2171","High-MH","None","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA
"2156","OTU_2175","None","None",NA,NA,NA,NA,NA,NA,NA
"2157","OTU_2176","Low","29204","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Cyclotella","Cyclotella cryptica"
"2158","OTU_2177","Low","1522444","Eukaryota","Chlorophyta","","","","","Chlorophyta sp. MBTD-CMFRI-S083"
"2159","OTU_2178","None","None",NA,NA,NA,NA,NA,NA,NA
"2160","OTU_2179","None","None",NA,NA,NA,NA,NA,NA,NA
"216","OTU_218","High","223366","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","Ascidia","Ascidia ahodori"
"2162","OTU_2181","None","None",NA,NA,NA,NA,NA,NA,NA
"2164","OTU_2183","Low","49249","Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Ditylum","Ditylum brightwellii"
"2166","OTU_2185","Low","334529","Eukaryota","","Oomycetes","Saprolegniales","Saprolegniaceae","Saprolegnia","Saprolegnia turfosa"
"2167","OTU_2186","None","None",NA,NA,NA,NA,NA,NA,NA
"217","OTU_219","None","None",NA,NA,NA,NA,NA,NA,NA
"2172","OTU_2191","None","None",NA,NA,NA,NA,NA,NA,NA
"2174","OTU_2193","None","None",NA,NA,NA,NA,NA,NA,NA
"2175","OTU_2194","None","None",NA,NA,NA,NA,NA,NA,NA
"2177","OTU_2196","Low","314509","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Orthopyxis","Orthopyxis integra"
"2178","OTU_2197","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"2180","OTU_2199","None","None",NA,NA,NA,NA,NA,NA,NA
"22","OTU_22","None","None",NA,NA,NA,NA,NA,NA,NA
"218","OTU_220","Low","31481","Eukaryota","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"2181","OTU_2200","Low","1082663","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros sp. MBTD-CMFRI-S062"
"2182","OTU_2201","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"2183","OTU_2202","None","None",NA,NA,NA,NA,NA,NA,NA
"2184","OTU_2203","None","None",NA,NA,NA,NA,NA,NA,NA
"2185","OTU_2204","None","None",NA,NA,NA,NA,NA,NA,NA
"2186","OTU_2205","Low","2072966","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Coelosphaeridae","Lissodendoryx","Lissodendoryx hawaiiana"
"2187","OTU_2206","Low","1955561","Eukaryota","","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Paraphysomonas","Paraphysomonas sp."
